source_file,source_url,element_type,visible_text,title,aria_label,href,normalized_destination,destination_type,inferred_source_context,inferred_destination_context,confidence,status,notes
docs/courses/heartsaver-cpr-aed.html,https://www.910cpr.com/courses/heartsaver-cpr-aed.html,a,8:00 AM,,,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260727&startTime=8%3A00%20AM&courseId=209808,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260727&startTime=8%3A00%20AM&courseId=209808,enrollware_booking,"Heartsaver CPR AED | AUG 17 Mon Monday, August 17 Start times available Wilmington; Shipyard Blvd Available class option Instructor: Brian Ennis AHA Heartsaver CPR AED Online Select a start time below Choose your start time: 8:00 AM · 8:15 AM · 8:30 AM","Enrollware booking: courseId=209808, appointmentDayId=260727, startTime=8:00 AM",MEDIUM,OK,booking parameters present; exact row match needs spot check
docs/courses/heartsaver-cpr-aed.html,https://www.910cpr.com/courses/heartsaver-cpr-aed.html,a,8:15 AM,,,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260727&startTime=8%3A15%20AM&courseId=209808,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260727&startTime=8%3A15%20AM&courseId=209808,enrollware_booking,"Heartsaver CPR AED | AUG 17 Mon Monday, August 17 Start times available Wilmington; Shipyard Blvd Available class option Instructor: Brian Ennis AHA Heartsaver CPR AED Online Select a start time below Choose your start time: 8:00 AM · 8:15 AM · 8:30 AM","Enrollware booking: courseId=209808, appointmentDayId=260727, startTime=8:15 AM",MEDIUM,OK,booking parameters present; exact row match needs spot check
docs/courses/heartsaver-cpr-aed.html,https://www.910cpr.com/courses/heartsaver-cpr-aed.html,a,8:30 AM,,,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260727&startTime=8%3A30%20AM&courseId=209808,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260727&startTime=8%3A30%20AM&courseId=209808,enrollware_booking,"Heartsaver CPR AED | AUG 17 Mon Monday, August 17 Start times available Wilmington; Shipyard Blvd Available class option Instructor: Brian Ennis AHA Heartsaver CPR AED Online Select a start time below Choose your start time: 8:00 AM · 8:15 AM · 8:30 AM","Enrollware booking: courseId=209808, appointmentDayId=260727, startTime=8:30 AM",MEDIUM,OK,booking parameters present; exact row match needs spot check
docs/courses/heartsaver-cpr-aed.html,https://www.910cpr.com/courses/heartsaver-cpr-aed.html,a,8:00 AM,,,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260727&startTime=8%3A00%20AM&courseId=344085,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260727&startTime=8%3A00%20AM&courseId=344085,enrollware_booking,"Heartsaver CPR AED | AUG 17 Mon Monday, August 17 Start times available Wilmington; Shipyard Blvd Available class option Instructor: Brian Ennis AHA Heartsaver CPR AED Select a start time below Choose your start time: 8:00 AM · 8:15 AM","Enrollware booking: courseId=344085, appointmentDayId=260727, startTime=8:00 AM",MEDIUM,OK,booking parameters present; exact row match needs spot check
docs/courses/heartsaver-cpr-aed.html,https://www.910cpr.com/courses/heartsaver-cpr-aed.html,a,8:15 AM,,,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260727&startTime=8%3A15%20AM&courseId=344085,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260727&startTime=8%3A15%20AM&courseId=344085,enrollware_booking,"Heartsaver CPR AED | AUG 17 Mon Monday, August 17 Start times available Wilmington; Shipyard Blvd Available class option Instructor: Brian Ennis AHA Heartsaver CPR AED Select a start time below Choose your start time: 8:00 AM · 8:15 AM","Enrollware booking: courseId=344085, appointmentDayId=260727, startTime=8:15 AM",MEDIUM,OK,booking parameters present; exact row match needs spot check
docs/courses/heartsaver-cpr-aed.html,https://www.910cpr.com/courses/heartsaver-cpr-aed.html,a,Book This Class,,,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260728&startTime=6%3A00%20PM&courseId=344085,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260728&startTime=6%3A00%20PM&courseId=344085,enrollware_booking,"Heartsaver CPR AED | AUG 18 Tue Tuesday, August 18 6:00 PM - 7:30 PM Wilmington; Shipyard Blvd Available class option Instructor: Brian Ennis AHA Heartsaver CPR AED Book This Class","Enrollware booking: courseId=344085, appointmentDayId=260728, startTime=6:00 PM",MEDIUM,OK,booking parameters present; exact row match needs spot check
docs/courses/heartsaver-cpr-aed.html,https://www.910cpr.com/courses/heartsaver-cpr-aed.html,a,8:30 AM,,,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260734&startTime=8%3A30%20AM&courseId=209808,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260734&startTime=8%3A30%20AM&courseId=209808,enrollware_booking,"Heartsaver CPR AED | AUG 24 Mon Monday, August 24 Start times available Wilmington; Shipyard Blvd Available class option Instructor: Brian Ennis AHA Heartsaver CPR AED Online Select a start time below Choose your start time: 8:30 AM · 8:45 AM · 9:00 AM","Enrollware booking: courseId=209808, appointmentDayId=260734, startTime=8:30 AM",MEDIUM,OK,booking parameters present; exact row match needs spot check
docs/courses/heartsaver-cpr-aed.html,https://www.910cpr.com/courses/heartsaver-cpr-aed.html,a,8:45 AM,,,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260734&startTime=8%3A45%20AM&courseId=209808,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260734&startTime=8%3A45%20AM&courseId=209808,enrollware_booking,"Heartsaver CPR AED | AUG 24 Mon Monday, August 24 Start times available Wilmington; Shipyard Blvd Available class option Instructor: Brian Ennis AHA Heartsaver CPR AED Online Select a start time below Choose your start time: 8:30 AM · 8:45 AM · 9:00 AM","Enrollware booking: courseId=209808, appointmentDayId=260734, startTime=8:45 AM",MEDIUM,OK,booking parameters present; exact row match needs spot check
docs/courses/heartsaver-cpr-aed.html,https://www.910cpr.com/courses/heartsaver-cpr-aed.html,a,9:00 AM,,,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260734&startTime=9%3A00%20AM&courseId=209808,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260734&startTime=9%3A00%20AM&courseId=209808,enrollware_booking,"Heartsaver CPR AED | AUG 24 Mon Monday, August 24 Start times available Wilmington; Shipyard Blvd Available class option Instructor: Brian Ennis AHA Heartsaver CPR AED Online Select a start time below Choose your start time: 8:30 AM · 8:45 AM · 9:00 AM","Enrollware booking: courseId=209808, appointmentDayId=260734, startTime=9:00 AM",MEDIUM,OK,booking parameters present; exact row match needs spot check
docs/courses/heartsaver-cpr-aed.html,https://www.910cpr.com/courses/heartsaver-cpr-aed.html,a,8:30 AM,,,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260734&startTime=8%3A30%20AM&courseId=344085,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260734&startTime=8%3A30%20AM&courseId=344085,enrollware_booking,"Heartsaver CPR AED | AUG 24 Mon Monday, August 24 Start times available Wilmington; Shipyard Blvd Available class option Instructor: Brian Ennis AHA Heartsaver CPR AED Select a start time below Choose your start time: 8:30 AM · 8:45 AM","Enrollware booking: courseId=344085, appointmentDayId=260734, startTime=8:30 AM",MEDIUM,OK,booking parameters present; exact row match needs spot check
docs/courses/heartsaver-cpr-aed.html,https://www.910cpr.com/courses/heartsaver-cpr-aed.html,a,8:45 AM,,,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260734&startTime=8%3A45%20AM&courseId=344085,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260734&startTime=8%3A45%20AM&courseId=344085,enrollware_booking,"Heartsaver CPR AED | AUG 24 Mon Monday, August 24 Start times available Wilmington; Shipyard Blvd Available class option Instructor: Brian Ennis AHA Heartsaver CPR AED Select a start time below Choose your start time: 8:30 AM · 8:45 AM","Enrollware booking: courseId=344085, appointmentDayId=260734, startTime=8:45 AM",MEDIUM,OK,booking parameters present; exact row match needs spot check
docs/courses/heartsaver-cpr-aed.html,https://www.910cpr.com/courses/heartsaver-cpr-aed.html,a,Book This Class,,,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260735&startTime=6%3A00%20PM&courseId=344085,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260735&startTime=6%3A00%20PM&courseId=344085,enrollware_booking,"Heartsaver CPR AED | AUG 25 Tue Tuesday, August 25 6:00 PM - 7:30 PM Wilmington; Shipyard Blvd Available class option Instructor: Brian Ennis AHA Heartsaver CPR AED Book This Class","Enrollware booking: courseId=344085, appointmentDayId=260735, startTime=6:00 PM",MEDIUM,OK,booking parameters present; exact row match needs spot check
docs/courses/heartsaver-cpr-aed.html,https://www.910cpr.com/courses/heartsaver-cpr-aed.html,a,6:00 PM,,,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260741&startTime=6%3A00%20PM&courseId=209808,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260741&startTime=6%3A00%20PM&courseId=209808,enrollware_booking,"Heartsaver CPR AED | AUG 31 Mon Monday, August 31 Start times available Wilmington; Shipyard Blvd Available class option Instructor: Brian Ennis AHA Heartsaver CPR AED Online Select a start time below Choose your start time: 6:00 PM · 6:15 PM","Enrollware booking: courseId=209808, appointmentDayId=260741, startTime=6:00 PM",MEDIUM,OK,booking parameters present; exact row match needs spot check
docs/courses/heartsaver-cpr-aed.html,https://www.910cpr.com/courses/heartsaver-cpr-aed.html,a,6:15 PM,,,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260741&startTime=6%3A15%20PM&courseId=209808,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260741&startTime=6%3A15%20PM&courseId=209808,enrollware_booking,"Heartsaver CPR AED | AUG 31 Mon Monday, August 31 Start times available Wilmington; Shipyard Blvd Available class option Instructor: Brian Ennis AHA Heartsaver CPR AED Online Select a start time below Choose your start time: 6:00 PM · 6:15 PM","Enrollware booking: courseId=209808, appointmentDayId=260741, startTime=6:15 PM",MEDIUM,OK,booking parameters present; exact row match needs spot check
docs/courses/heartsaver-cpr-aed.html,https://www.910cpr.com/courses/heartsaver-cpr-aed.html,a,6:00 PM,,,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260741&startTime=6%3A00%20PM&courseId=344085,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260741&startTime=6%3A00%20PM&courseId=344085,enrollware_booking,"Heartsaver CPR AED | AUG 31 Mon Monday, August 31 Start times available Wilmington; Shipyard Blvd Available class option Instructor: Brian Ennis AHA Heartsaver CPR AED Select a start time below Choose your start time: 6:00 PM · 6:15 PM","Enrollware booking: courseId=344085, appointmentDayId=260741, startTime=6:00 PM",MEDIUM,OK,booking parameters present; exact row match needs spot check
docs/courses/heartsaver-cpr-aed.html,https://www.910cpr.com/courses/heartsaver-cpr-aed.html,a,6:15 PM,,,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260741&startTime=6%3A15%20PM&courseId=344085,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260741&startTime=6%3A15%20PM&courseId=344085,enrollware_booking,"Heartsaver CPR AED | AUG 31 Mon Monday, August 31 Start times available Wilmington; Shipyard Blvd Available class option Instructor: Brian Ennis AHA Heartsaver CPR AED Select a start time below Choose your start time: 6:00 PM · 6:15 PM","Enrollware booking: courseId=344085, appointmentDayId=260741, startTime=6:15 PM",MEDIUM,OK,booking parameters present; exact row match needs spot check
docs/courses/heartsaver-cpr-aed.html,https://www.910cpr.com/courses/heartsaver-cpr-aed.html,a,Book This Class,,,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260742&startTime=8%3A30%20AM&courseId=209808,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260742&startTime=8%3A30%20AM&courseId=209808,enrollware_booking,"Heartsaver CPR AED | SEP 1 Tue Tuesday, September 1 8:30 AM - 9:15 AM Wilmington; Shipyard Blvd Available class option Instructor: Brian Ennis AHA Heartsaver CPR AED Online Book This Class","Enrollware booking: courseId=209808, appointmentDayId=260742, startTime=8:30 AM",MEDIUM,OK,booking parameters present; exact row match needs spot check
docs/courses/heartsaver-cpr-aed.html,https://www.910cpr.com/courses/heartsaver-cpr-aed.html,a,Register for 8:30 AM,,,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260742&startTime=8%3A30%20AM&courseId=344085,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260742&startTime=8%3A30%20AM&courseId=344085,enrollware_booking,"Heartsaver CPR AED | SEP 1 Tue Tuesday, September 1 Start times available Wilmington; Shipyard Blvd Available class option Instructor: Brian Ennis AHA Heartsaver CPR AED Register for 8:30 AM","Enrollware booking: courseId=344085, appointmentDayId=260742, startTime=8:30 AM",MEDIUM,OK,booking parameters present; exact row match needs spot check
docs/courses/heartsaver-cpr-aed.html,https://www.910cpr.com/courses/heartsaver-cpr-aed.html,a,8:30 AM,,,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260748&startTime=8%3A30%20AM&courseId=209808,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260748&startTime=8%3A30%20AM&courseId=209808,enrollware_booking,"Heartsaver CPR AED | SEP 7 Mon Monday, September 7 Start times available Wilmington; Shipyard Blvd Available class option Instructor: Brian Ennis AHA Heartsaver CPR AED Online Select a start time below Choose your start time: 8:30 AM · 8:45 AM · 9:00 AM","Enrollware booking: courseId=209808, appointmentDayId=260748, startTime=8:30 AM",MEDIUM,OK,booking parameters present; exact row match needs spot check
docs/courses/heartsaver-cpr-aed.html,https://www.910cpr.com/courses/heartsaver-cpr-aed.html,a,8:45 AM,,,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260748&startTime=8%3A45%20AM&courseId=209808,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260748&startTime=8%3A45%20AM&courseId=209808,enrollware_booking,"Heartsaver CPR AED | SEP 7 Mon Monday, September 7 Start times available Wilmington; Shipyard Blvd Available class option Instructor: Brian Ennis AHA Heartsaver CPR AED Online Select a start time below Choose your start time: 8:30 AM · 8:45 AM · 9:00 AM","Enrollware booking: courseId=209808, appointmentDayId=260748, startTime=8:45 AM",MEDIUM,OK,booking parameters present; exact row match needs spot check
docs/courses/heartsaver-cpr-aed.html,https://www.910cpr.com/courses/heartsaver-cpr-aed.html,a,9:00 AM,,,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260748&startTime=9%3A00%20AM&courseId=209808,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260748&startTime=9%3A00%20AM&courseId=209808,enrollware_booking,"Heartsaver CPR AED | SEP 7 Mon Monday, September 7 Start times available Wilmington; Shipyard Blvd Available class option Instructor: Brian Ennis AHA Heartsaver CPR AED Online Select a start time below Choose your start time: 8:30 AM · 8:45 AM · 9:00 AM","Enrollware booking: courseId=209808, appointmentDayId=260748, startTime=9:00 AM",MEDIUM,OK,booking parameters present; exact row match needs spot check
docs/courses/heartsaver-cpr-aed.html,https://www.910cpr.com/courses/heartsaver-cpr-aed.html,a,8:30 AM,,,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260748&startTime=8%3A30%20AM&courseId=344085,https://coastalcprtraining.enrollware.com/enroll?appointmentDayId=260748&startTime=8%3A30%20AM&courseId=344085,enrollware_booking,"Heartsaver CPR AED | SEP 7 Mon Monday, September 7 Start times available Wilmington; Shipyard Blvd Available class option Instructor: Brian Ennis AHA Heartsaver CPR AED Select a start time below Choose your start time: 8:30 AM · 8:45 AM","Enrollware booking: courseId=344085, appointmentDayId=260748, startTime=8:30 AM",MEDIUM,OK,booking parameters present; exact row match needs spot check
